Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG	SLF	SNG	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_COGEN_WASTE	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	TRUCK_DIESEL	TRUCK_FUEL_CELL	TRUCK_NG	TRUCK_ELEC	NON_ENERGY_OIL	NON_ENERGY_NG	EFFICIENCY	DHN	GRID	MOTORWAYS	ROADS	RAILWAYS	H2_ELECTROLYSIS	H2_NG	H2_BIOMASS	GASIFICATION_SNG	PYROLYSIS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	METHANE_TO_METHANOL	SLF_TO_DIESEL	SLF_TO_GASOLINE	SLF_TO_LFO	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	SEASONAL_NG_Pin	SEASONAL_NG_Pout	SEASONAL_H2_Pin	SEASONAL_H2_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	SLF_STO_Pin	SLF_STO_Pout	END_USE	
 3 	 11																				0.061985												-0.061985																																																																																																																						0.000000	
 3 	 12																				0.061928												-0.061928																																																																																																																						0.000000	
 3 	 13																				0.061872												-0.061872																																																																																																																						0.000000	
 3 	 14																				0.061815												-0.061815																																																																																																																						0.000000	
 3 	 15																				0.061761												-0.061761																																																																																																																						0.000000	
 3 	 16																				0.061705												-0.061705																																																																																																																						0.000000	
 3 	 17																				0.061648												-0.061648																																																																																																																						0.000000	
 3 	 18																				0.061594												-0.061594																																																																																																																						0.000000	
 3 	 19																				0.061538												-0.061538																																																																																																																						0.000000	
 3 	 20																				0.061481												-0.061481																																																																																																																						0.000000	
 3 	 21																				0.061425												-0.061425																																																																																																																						0.000000	
 3 	 22																				0.061370												-0.061370																																																																																																																						0.000000	
 3 	 23																				0.061314												-0.061314																																																																																																																						0.000000	
 3 	 24																				0.061258												-0.061258																																																																																																																						0.000000	
 4 	 1																				0.063059												-0.063059																																																																																																																						0.000000	
 4 	 2																				0.063029												-0.063029																																																																																																																						0.000000	
 4 	 3																				0.062978												-0.062978																																																																																																																						0.000000	
 4 	 4																				0.062927												-0.062927																																																																																																																						0.000000	
 4 	 5																				0.062876												-0.062876																																																																																																																						0.000000	
 4 	 6																				0.062824												-0.062824																																																																																																																						0.000000	
 4 	 7																				0.062773												-0.062773																																																																																																																						0.000000	
 4 	 8																				0.062722												-0.062722																																																																																																																						0.000000	
 4 	 9																				0.062670												-0.062670																																																																																																																						0.000000	
 4 	 10																				0.062619												-0.062619																																																																																																																						0.000000	
 4 	 11																				0.062568												-0.062568																																																																																																																						0.000000	
 4 	 12																				0.062518												-0.062518																																																																																																																						0.000000	
 4 	 13																				0.062467												-0.062467																																																																																																																						0.000000	
 4 	 14																				0.062416												-0.062416																																																																																																																						0.000000	
 4 	 15																				0.062364												-0.062364																																																																																																																						0.000000	
 4 	 16																				0.062313												-0.062313																																																																																																																						0.000000	
 4 	 17																				0.062262												-0.062262																																																																																																																						0.000000	
 4 	 18																				0.062211												-0.062211																																																																																																																						0.000000	
 4 	 19																				0.062159												-0.062159																																																																																																																						0.000000	
 4 	 20																				0.062108												-0.062108																																																																																																																						0.000000	
 4 	 21																				0.062057												-0.062057																																																																																																																						0.000000	
 4 	 22																				0.062005												-0.062005																																																																																																																						0.000000	
 4 	 23																				0.061954												-0.061954																																																																																																																						0.000000	
 4 	 24																				0.061903												-0.061903																																																																																																																						0.000000	
 5 	 1																				0.055707												-0.055707																																																																																																																						0.000000	
 5 	 2																				0.055656												-0.055656																																																																																																																						0.000000	
 5 	 3																				0.055605												-0.055605																																																																																																																						0.000000	
 5 	 4																				0.055554												-0.055554																																																																																																																						0.000000	
 5 	 5																				0.055502												-0.055502																																																																																																																						0.000000	
 5 	 6																				0.055451												-0.055451																																																																																																																						0.000000	
 5 	 7																				0.055400												-0.055400																																																																																																																						0.000000	
 5 	 8																				0.055349												-0.055349																																																																																																																						0.000000	
 5 	 9																				0.055299												-0.055299																																																																																																																						0.000000	
 5 	 10																				0.055248												-0.055248																																																																																																																						0.000000	
 5 	 11																				0.055196												-0.055196																																																																																																																						0.000000	
 5 	 12																				0.055145												-0.055145																																																																																																																						0.000000	
 5 	 13																				0.055094												-0.055094																																																																																																																						0.000000	
 5 	 14																				0.055043												-0.055043																																																																																																																						0.000000	
 5 	 15																				0.054991												-0.054991																																																																																																																						0.000000	
 5 	 16																				0.054940												-0.054940																																																																																																																						0.000000	
 5 	 17																				0.054889												-0.054889																																																																																																																						0.000000	
 5 	 18																				0.054837												-0.054837																																																																																																																						0.000000	
 5 	 19																				0.054786												-0.054786																																																																																																																						0.000000	
 5 	 20																				0.054735												-0.054735																																																																																																																						0.000000	
 5 	 21																				0.054684												-0.054684																																																																																																																						0.000000	
 5 	 22																				0.054632												-0.054632																																																																																																																						0.000000	
 5 	 23																				0.054581												-0.054581																																																																																																																						0.000000	
 5 	 24																				0.054530												-0.054530																																																																																																																						0.000000	
 6 	 1																				0.046460												-0.046460																																																																																																																						0.000000	
 6 	 2																				0.046470												-0.046470																																																																																																																						0.000000	
 6 	 3																				0.046481												-0.046481																																																																																																																						0.000000	
 6 	 4																				0.046492												-0.046492																																																																																																																						0.000000	
 6 	 5																				0.046504												-0.046504																																																																																																																						0.000000	
 6 	 6																				0.046515												-0.046515																																																																																																																						0.000000	
 6 	 7																				0.046526												-0.046526																																																																																																																						0.000000	
 6 	 8																				0.046536												-0.046536																																																																																																																						0.000000	
 6 	 9																				0.046547												-0.046547																																																																																																																						0.000000	
 6 	 10																				0.046558												-0.046558																																																																																																																						0.000000	
 6 	 11																				0.046571												-0.046571																																																																																																																						0.000000	
 6 	 12																				0.046582												-0.046582																																																																																																																						0.000000	
 6 	 13																				0.046592												-0.046592																																																																																																																						0.000000	
 6 	 14																				0.046603												-0.046603																																																																																																																						0.000000	
 6 	 15																				0.046614												-0.046614																																																																																																																						0.000000	
 6 	 16																				0.000000												0.000000																																																																																																																						0.000000	
 6 	 17																				0.046637												-0.046637																																																																																																																						0.000000	
 6 	 18																				0.046648												-0.046648																																																																																																																						0.000000	
 6 	 19																				0.046658												-0.046658																																																																																																																						0.000000	
 6 	 20																				0.046669												-0.046669																																																																																																																						0.000000	
 6 	 21																				0.046682												-0.046682																																																																																																																						0.000000	
 6 	 22																				0.046693												-0.046693																																																																																																																						0.000000	
 6 	 23																				0.046704												-0.046704																																																																																																																						0.000000	
 6 	 24																				0.046714												-0.046714																																																																																																																						0.000000	
 7 	 1																				0.035885												-0.035885																																																																																																																						0.000000	
 7 	 2																				0.035853												-0.035853																																																																																																																						0.000000	
 7 	 3																				0.035821												-0.035821																																																																																																																						0.000000	
 7 	 4																				0.035788												-0.035788																																																																																																																						0.000000	
 7 	 5																				0.035756												-0.035756																																																																																																																						0.000000	
 7 	 6																				0.035724												-0.035724																																																																																																																						0.000000	
 7 	 7																				0.035691												-0.035691																																																																																																																						0.000000	
 7 	 8																				0.035659												-0.035659																																																																																																																						0.000000	
 7 	 9																				0.035626												-0.035626																																																																																																																						0.000000	
 7 	 10																				0.035594												-0.035594																																																																																																																						0.000000	
 7 	 11																				0.035561												-0.035561																																																																																																																						0.000000	
 7 	 12																				0.035528												-0.035528																																																																																																																						0.000000	
 7 	 13																				0.035496												-0.035496																																																																																																																						0.000000	
 7 	 14																				0.035464												-0.035464																																																																																																																						0.000000	
 7 	 15																				0.035431												-0.035431																																																																																																																						0.000000	
 7 	 16																				0.035399												-0.035399																																																																																																																						0.000000	
 7 	 17																				0.035367												-0.035367																																																																																																																						0.000000	
 7 	 18																				0.035334												-0.035334																																																																																																																						0.000000	
 7 	 19																				0.035304												-0.035304																																																																																																																						0.000000	
 7 	 20																				0.035271												-0.035271																																																																																																																						0.000000	
 7 	 21																				0.035239												-0.035239																																																																																																																						0.000000	
 7 	 22																				0.035206												-0.035206																																																																																																																						0.000000	
 7 	 23																				0.035174												-0.035174																																																																																																																						0.000000	
 7 	 24																				0.035142												-0.035142																																																																																																																						0.000000	
 8 	 1																				0.039090												-0.039090																																																																																																																						0.000000	
 8 	 2																				0.039205												-0.039205																																																																																																																						0.000000	
 8 	 3																				0.039319												-0.039319																																																																																																																						0.000000	
 8 	 4																				0.039435												-0.039435																																																																																																																						0.000000	
 8 	 5																				0.039549												-0.039549																																																																																																																						0.000000	
 8 	 6																				0.039664												-0.039664																																																																																																																						0.000000	
 8 	 7																				0.039776												-0.039776																																																																																																																						0.000000	
 8 	 8																				0.039890												-0.039890																																																																																																																						0.000000	
 8 	 9																				0.040005												-0.040005																																																																																																																						0.000000	
 8 	 10																				0.040120												-0.040120																																																																																																																						0.000000	
 8 	 11																				0.040234												-0.040234																																																																																																																						0.000000	
 8 	 12																				0.040349												-0.040349																																																																																																																						0.000000	
 8 	 13																				0.040461												-0.040461																																																																																																																						0.000000	
 8 	 14																				0.040576												-0.040576																																																																																																																						0.000000	
 8 	 15																				0.040690												-0.040690																																																																																																																						0.000000	
 8 	 16																				0.040805												-0.040805																																																																																																																						0.000000	
 8 	 17																				0.040920												-0.040920																																																																																																																						0.000000	
 8 	 18																				0.041032												-0.041032																																																																																																																						0.000000	
 8 	 19																				0.041147												-0.041147																																																																																																																						0.000000	
 8 	 20																				0.041261												-0.041261																																																																																																																						0.000000	
 8 	 21																				0.041376												-0.041376																																																																																																																						0.000000	
 8 	 22																				0.000000												0.000000																																																																																																																						0.000000	
 8 	 23																				0.041605												-0.041605																																																																																																																						0.000000	
 8 	 24																				0.041717												-0.041717																																																																																																																						0.000000	
 9 	 1																				0.030902												-0.030902																																																																																																																						0.000000	
 9 	 2																				0.030834												-0.030834																																																																																																																						0.000000	
 9 	 3																				0.030769												-0.030769																																																																																																																						0.000000	
 9 	 4																				0.030702												-0.030702																																																																																																																						0.000000	
 9 	 5																				0.030637												-0.030637																																																																																																																						0.000000	
 9 	 6																				0.030570												-0.030570																																																																																																																						0.000000	
 9 	 7																				0.030505												-0.030505																																																																																																																						0.000000	
 9 	 8																				0.030438												-0.030438																																																																																																																						0.000000	
 9 	 9																				0.030373												-0.030373																																																																																																																						0.000000	
 9 	 10																				0.030307												-0.030307																																																																																																																						0.000000	
 9 	 11																				0.030242												-0.030242																																																																																																																						0.000000	
 9 	 12																				0.030175												-0.030175																																																																																																																						0.000000	
 9 	 13																				0.030110												-0.030110																																																																																																																						0.000000	
 9 	 14																				0.030043												-0.030043																																																																																																																						0.000000	
 9 	 15																				0.029978												-0.029978																																																																																																																						0.000000	
 9 	 16																				0.029913												-0.029913																																																																																																																						0.000000	
 9 	 17																				0.029846												-0.029846																																																																																																																						0.000000	
 9 	 18																				0.029781												-0.029781																																																																																																																						0.000000	
 9 	 19																				0.029714												-0.029714																																																																																																																						0.000000	
 9 	 20																				0.029649												-0.029649																																																																																																																						0.000000	
 9 	 21																				0.029582												-0.029582																																																																																																																						0.000000	
 9 	 22																				0.029517												-0.029517																																																																																																																						0.000000	
 9 	 23																				0.029450												-0.029450																																																																																																																						0.000000	
 9 	 24																				0.029386												-0.029386																																																																																																																						0.000000	
 10 	 1																				0.036614												-0.036614																																																																																																																						0.000000	
 10 	 2																				0.036633												-0.036633																																																																																																																						0.000000	
 10 	 3																				0.036650												-0.036650																																																																																																																						0.000000	
 10 	 4																				0.036670												-0.036670																																																																																																																						0.000000	
 10 	 5																				0.036688												-0.036688																																																																																																																						0.000000	
 10 	 6																				0.036708												-0.036708																																																																																																																						0.000000	
 10 	 7																				0.036727												-0.036727																																																																																																																						0.000000	
 10 	 8																				0.036747												-0.036747																																																																																																																						0.000000	
 10 	 9																				0.010776												-0.010776																																																																																																																						0.000000	
 10 	 10																				0.036785												-0.036785																																																																																																																						0.000000	
 10 	 11																				0.036805												-0.036805																																																																																																																						0.000000	
 10 	 12																				0.036824												-0.036824																																																																																																																						0.000000	
 10 	 13																				0.036843												-0.036843																																																																																																																						0.000000	
 10 	 14																				0.036862												-0.036862																																																																																																																						0.000000	
 10 	 15																				0.036882												-0.036882																																																																																																																						0.000000	
 10 	 16																				0.036901												-0.036901																																																																																																																						0.000000	
 10 	 17																				0.036921												-0.036921																																																																																																																						0.000000	
 10 	 18																				0.036940												-0.036940																																																																																																																						0.000000	
 10 	 19																				0.036959												-0.036959																																																																																																																						0.000000	
 10 	 20																				0.036978												-0.036978																																																																																																																						0.000000	
 10 	 21																				0.036997												-0.036997																																																																																																																						0.000000	
 10 	 22																				0.037017												-0.037017																																																																																																																						0.000000	
 10 	 23																				0.037036												-0.037036																																																																																																																						0.000000	
 10 	 24																				0.037056												-0.037056																																																																																																																						0.000000	
 11 	 1																				0.029285												-0.029285																																																																																																																						0.000000	
 11 	 2																				0.029277												-0.029277																																																																																																																						0.000000	
 11 	 3																				0.029268												-0.029268																																																																																																																						0.000000	
 11 	 4																				0.029257												-0.029257																																																																																																																						0.000000	
 11 	 5																				0.029249												-0.029249																																																																																																																						0.000000	
 11 	 6																				0.029240												-0.029240																																																																																																																						0.000000	
 11 	 7																				0.029231												-0.029231																																																																																																																						0.000000	
 11 	 8																				0.029223												-0.029223																																																																																																																						0.000000	
 11 	 9																				0.029213												-0.029213																																																																																																																						0.000000	
 11 	 10																				0.029203												-0.029203																																																																																																																						0.000000	
 11 	 11																				0.029195												-0.029195																																																																																																																						0.000000	
 11 	 12																				0.029187												-0.029187																																																																																																																						0.000000	
 11 	 13																				0.029178												-0.029178																																																																																																																						0.000000	
 11 	 14																				0.029167												-0.029167																																																																																																																						0.000000	
 11 	 15																				0.029159												-0.029159																																																																																																																						0.000000	
 11 	 16																				0.029150												-0.029150																																																																																																																						0.000000	
 11 	 17																				0.029142												-0.029142																																																																																																																						0.000000	
 11 	 18																				0.029133												-0.029133																																																																																																																						0.000000	
 11 	 19																				0.029123												-0.029123																																																																																																																						0.000000	
 11 	 20																				0.029114												-0.029114																																																																																																																						0.000000	
 11 	 21																				0.029105												-0.029105																																																																																																																						0.000000	
 11 	 22																				0.029097												-0.029097																																																																																																																						0.000000	
 11 	 23																				0.029088												-0.029088																																																																																																																						0.000000	
 11 	 24																				0.029077												-0.029077																																																																																																																						0.000000	
 12 	 1																				0.000000												0.000000																																																																																																																						0.000000	
 12 	 2																				0.024656												-0.024656																																																																																																																						0.000000	
 12 	 3																				0.024661												-0.024661																																																																																																																						0.000000	
 12 	 4																				0.024666												-0.024666																																																																																																																						0.000000	
 12 	 5																				0.024670												-0.024670																																																																																																																						0.000000	
 12 	 6																				0.024674												-0.024674																																																																																																																						0.000000	
 12 	 7																				0.024678												-0.024678																																																																																																																						0.000000	
 12 	 8																				0.024682												-0.024682																																																																																																																						0.000000	
 12 	 9																				0.024687												-0.024687																																																																																																																						0.000000	
 12 	 10																				0.024691												-0.024691																																																																																																																						0.000000	
 12 	 11																				0.024695												-0.024695																																																																																																																						0.000000	
 12 	 12																				0.024699												-0.024699																																																																																																																						0.000000	
 12 	 13																				0.024703												-0.024703																																																																																																																						0.000000	
 12 	 14																				0.024708												-0.024708																																																																																																																						0.000000	
 12 	 15																				0.024712												-0.024712																																																																																																																						0.000000	
 12 	 16																				0.024717												-0.024717																																																																																																																						0.000000	
 12 	 17																				0.024721												-0.024721																																																																																																																						0.000000	
 12 	 18																				0.024725												-0.024725																																																																																																																						0.000000	
 12 	 19																				0.024730												-0.024730																																																																																																																						0.000000	
 12 	 20																				0.024734												-0.024734																																																																																																																						0.000000	
 12 	 21																				0.024738												-0.024738																																																																																																																						0.000000	
 12 	 22																				0.024742												-0.024742																																																																																																																						0.000000	
 12 	 23																				0.024746												-0.024746																																																																																																																						0.000000	
 12 	 24																				0.024751												-0.024751																																																																																																																						0.000000	
