Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG	SLF	SNG	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_COGEN_WASTE	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	TRUCK_DIESEL	TRUCK_FUEL_CELL	TRUCK_NG	TRUCK_ELEC	NON_ENERGY_OIL	NON_ENERGY_NG	EFFICIENCY	DHN	GRID	MOTORWAYS	ROADS	RAILWAYS	H2_ELECTROLYSIS	H2_NG	H2_BIOMASS	GASIFICATION_SNG	PYROLYSIS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	METHANE_TO_METHANOL	SLF_TO_DIESEL	SLF_TO_GASOLINE	SLF_TO_LFO	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	SEASONAL_NG_Pin	SEASONAL_NG_Pout	SEASONAL_H2_Pin	SEASONAL_H2_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	SLF_STO_Pin	SLF_STO_Pout	END_USE	
 1 	 1																	-3.836393						0.000000			0.131821	0.345303							0.355215		0.307375	0.655728		0.506278	0.832973				0.174000	0.043415			0.036977	0.048396		0.000000																																																			0.398911																																																0.000000	
 1 	 2																	-5.066957						0.000000			1.246031	0.345303							0.233348		0.307375	0.545428		0.506278	1.180525				0.174000	0.043415			0.036977	0.049365		0.000000																																																			0.398911																																																0.000000	
 1 	 3																	-5.064192						0.000000			1.246031	0.345303							0.355215		0.307375	0.655728		0.270376	1.180525				0.174000	0.043415			0.036977	0.050335		0.000000																																																			0.398911																																																0.000000	
 1 	 4																	-4.937681						0.000000			1.246031	0.345303							0.355215		0.000000	0.599720		0.506278	1.180525				0.174000	0.043415			0.036977	0.051304		0.000000																																																			0.398911																																																0.000000	
 1 	 5																	-5.131273						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.052274		0.000000																																																			0.398911																																																0.000000	
 1 	 6																	-4.592904						0.000000			1.246031	0.345303							0.355215		0.000000	0.599720		0.506278	1.180525				0.174000	0.043415			0.036977	0.053243		0.000000																																																			0.052196																																																0.000000	
 1 	 7																	-4.387058						0.000000			1.246031	0.000000							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.052274		0.000000																																																			0.000000																																																0.000000	
 1 	 8																	-4.731392						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.051304		0.000000																																																			0.000000																																																0.000000	
 1 	 9																	-4.550201						0.000000			1.246031	0.345303							0.011020		0.307375	0.655728		0.506278	1.180525				0.174000	0.043415			0.036977	0.043549		0.000000																																																			0.000000																																																0.000000	
 1 	 10																	-4.717819						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.037732		0.000000																																																			0.000000																																																0.000000	
 1 	 11																	-3.608460						0.000000			0.144427	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.029975		0.000000																																																			0.000000																																																0.000000	
 1 	 12																	-4.357974						0.000000			1.246031	0.000000							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.023189		0.000000																																																			0.000000																																																0.000000	
 1 	 13																	-4.696490						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.016403		0.000000																																																			0.000000																																																0.000000	
 1 	 14																	-4.690673						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.010586		0.000000																																																			0.000000																																																0.000000	
 1 	 15																	-4.514329						0.000000			1.246031	0.345303							0.011020		0.307375	0.655728		0.506278	1.180525				0.174000	0.043415			0.036977	0.007678		0.000000																																																			0.000000																																																0.000000	
 1 	 16																	-4.514329						0.000000			1.246031	0.345303							0.011020		0.307375	0.655728		0.506278	1.180525				0.174000	0.043415			0.036977	0.007678		0.000000																																																			0.000000																																																0.000000	
 1 	 17																	-4.690673						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.043415			0.036977	0.010586		0.000000																																																			0.000000																																																0.000000	
 1 	 18																	-4.512389						0.000000			1.246031	0.345303							0.355215		0.000000	0.599720		0.506278	1.180525				0.174000	0.043415			0.036977	0.024924		0.000000																																																			0.000000																																																0.000000	
 1 	 19																	-4.670649						0.000000			1.246031	0.345303							0.355215		0.307375	0.484968		0.506278	1.180525				0.174000	0.000000			0.036977	0.033977		0.000000																																																			0.000000																																																0.000000	
