Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG	SLF	SNG	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_COGEN_WASTE	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	TRUCK_DIESEL	TRUCK_FUEL_CELL	TRUCK_NG	TRUCK_ELEC	NON_ENERGY_OIL	NON_ENERGY_NG	EFFICIENCY	DHN	GRID	MOTORWAYS	ROADS	RAILWAYS	H2_ELECTROLYSIS	H2_NG	H2_BIOMASS	GASIFICATION_SNG	PYROLYSIS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	METHANE_TO_METHANOL	SLF_TO_DIESEL	SLF_TO_GASOLINE	SLF_TO_LFO	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	SEASONAL_NG_Pin	SEASONAL_NG_Pout	SEASONAL_H2_Pin	SEASONAL_H2_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	SLF_STO_Pin	SLF_STO_Pout	END_USE	
 5 	 3																		0.125594												-0.057343	-0.068251																																																																																																																							0.000000	
 5 	 4																		0.124549												-0.046692	-0.077857																																																																																																																							0.000000	
 5 	 5																		0.093277												-0.035289	-0.057989																																																																																																																							0.000000	
 5 	 6																		0.058078												-0.028867	-0.029211																																																																																																																							0.000000	
 5 	 7																		0.035524												-0.024650	-0.010874																																																																																																																							0.000000	
 5 	 8																		0.023128												-0.011671	-0.011457																																																																																																																							0.000000	
 5 	 9																		0.007651												-0.003196	-0.004455																																																																																																																							0.000000	
 5 	 10																		0.002435												-0.002331	-0.000104																																																																																																																							0.000000	
 5 	 11																		0.007921												-0.003200	-0.004722																																																																																																																							0.000000	
 5 	 12																		0.016308												-0.009902	-0.006406																																																																																																																							0.000000	
 5 	 13																		0.023186												-0.017008	-0.006178																																																																																																																							0.000000	
 5 	 14																		0.038942												-0.036600	-0.002343																																																																																																																							0.000000	
 5 	 15																		0.070810												-0.070810	0.000000																																																																																																																							0.000000	
 5 	 16																		0.121741												-0.121741	0.000000																																																																																																																							0.000000	
 5 	 17																		0.148553												-0.148294	-0.000259																																																																																																																							0.000000	
 5 	 18																		0.188202												-0.182762	-0.005439																																																																																																																							0.000000	
 5 	 19																		0.245077												-0.196503	-0.048574																																																																																																																							0.000000	
 5 	 20																		0.269591												-0.198272	-0.071319																																																																																																																							0.000000	
 5 	 21																		0.312271												-0.192635	-0.119636																																																																																																																							0.000000	
 5 	 22																		0.331934												-0.221948	-0.109986																																																																																																																							0.000000	
 5 	 23																		0.338531												-0.221551	-0.116980																																																																																																																							0.000000	
 5 	 24																		0.361047												-0.203464	-0.157583																																																																																																																							0.000000	
 6 	 1																		0.365076												-0.120841	-0.244235																																																																																																																							0.000000	
 6 	 2																		0.489827												-0.173506	-0.316321																																																																																																																							0.000000	
 6 	 3																		0.487234												-0.212549	-0.274684																																																																																																																							0.000000	
 6 	 4																		0.511007												-0.242472	-0.268535																																																																																																																							0.000000	
 6 	 5																		0.606700												-0.265001	-0.341699																																																																																																																							0.000000	
 6 	 6																		0.731007												-0.300000	-0.431007																																																																																																																							0.000000	
 6 	 7																		0.718635												-0.285000	-0.433635																																																																																																																							0.000000	
 6 	 8																		0.564510												-0.193142	-0.371368																																																																																																																							0.000000	
 6 	 9																		0.472348												-0.130481	-0.341867																																																																																																																							0.000000	
 6 	 10																		0.458273												-0.112588	-0.345684																																																																																																																							0.000000	
 6 	 11																		0.374008												-0.120421	-0.253587																																																																																																																							0.000000	
 6 	 12																		0.321612												-0.128919	-0.192694																																																																																																																							0.000000	
 6 	 13																		0.372175												-0.146941	-0.225235																																																																																																																							0.000000	
 6 	 14																		0.413405												-0.152878	-0.260527																																																																																																																							0.000000	
 6 	 15																		0.424232												-0.154121	-0.270110																																																																																																																							0.000000	
 6 	 16																		0.365430												-0.140642	-0.224789																																																																																																																							0.000000	
 6 	 17																		0.380064												-0.121967	-0.258097																																																																																																																							0.000000	
 6 	 18																		0.344196												-0.103245	-0.240952																																																																																																																							0.000000	
 6 	 19																		0.396107												-0.091922	-0.304185																																																																																																																							0.000000	
 6 	 20																		0.393758												-0.094318	-0.299440																																																																																																																							0.000000	
 6 	 21																		0.375973												-0.130507	-0.245466																																																																																																																							0.000000	
 6 	 22																		0.355477												-0.104007	-0.251470																																																																																																																							0.000000	
 6 	 23																		0.267523												-0.074697	-0.192826																																																																																																																							0.000000	
 6 	 24																		0.271843												-0.068605	-0.203238																																																																																																																							0.000000	
 7 	 1																		0.523047												-0.348665	-0.174383																																																																																																																							0.000000	
 7 	 2																		0.422413												-0.301298	-0.121116																																																																																																																							0.000000	
 7 	 3																		0.335422												-0.240280	-0.095142																																																																																																																							0.000000	
