Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG	SLF	SNG	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_COGEN_WASTE	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	TRUCK_DIESEL	TRUCK_FUEL_CELL	TRUCK_NG	TRUCK_ELEC	NON_ENERGY_OIL	NON_ENERGY_NG	EFFICIENCY	DHN	GRID	MOTORWAYS	ROADS	RAILWAYS	H2_ELECTROLYSIS	H2_NG	H2_BIOMASS	GASIFICATION_SNG	PYROLYSIS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	METHANE_TO_METHANOL	SLF_TO_DIESEL	SLF_TO_GASOLINE	SLF_TO_LFO	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	SEASONAL_NG_Pin	SEASONAL_NG_Pout	SEASONAL_H2_Pin	SEASONAL_H2_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	SLF_STO_Pin	SLF_STO_Pout	END_USE	
 1 	 1																																											0.044000	0.348000	0.059000			0.064000	0.224366		0.000000	0.005000																																																																																																		-0.744366	
 1 	 2																																											0.044000	0.348000	0.059000			0.064000	0.228861		0.000000	0.005000																																																																																																		-0.748861	
 1 	 3																																											0.044000	0.348000	0.059000			0.064000	0.233355		0.000000	0.005000																																																																																																		-0.753355	
 1 	 4																																											0.044000	0.348000	0.059000			0.064000	0.237850		0.000000	0.005000																																																																																																		-0.757850	
 1 	 5																																											0.044000	0.348000	0.059000			0.064000	0.242345		0.000000	0.005000																																																																																																		-0.762345	
 1 	 6																																											0.044000	0.348000	0.059000			0.064000	0.246840		0.000000	0.005000																																																																																																		-0.766840	
 1 	 7																																											0.044000	0.348000	0.059000			0.064000	0.242345		0.000000	0.005000																																																																																																		-0.762345	
 1 	 8																																											0.044000	0.348000	0.059000			0.064000	0.237850		0.000000	0.005000																																																																																																		-0.757850	
 1 	 9																																											0.044000	0.348000	0.059000			0.064000	0.201895		0.000000	0.005000																																																																																																		-0.721895	
 1 	 10																																											0.044000	0.348000	0.059000			0.064000	0.174926		0.000000	0.005000																																																																																																		-0.694926	
 1 	 11																																											0.044000	0.348000	0.059000			0.064000	0.138968		0.000000	0.005000																																																																																																		-0.658968	
 1 	 12																																											0.044000	0.348000	0.059000			0.064000	0.107507		0.000000	0.005000																																																																																																		-0.627507	
 1 	 13																																											0.044000	0.348000	0.059000			0.064000	0.076044		0.000000	0.005000																																																																																																		-0.596044	
 1 	 14																																											0.044000	0.348000	0.059000			0.064000	0.049075		0.000000	0.005000																																																																																																		-0.569075	
 1 	 15																																											0.044000	0.348000	0.059000			0.064000	0.035594		0.000000	0.005000																																																																																																		-0.555594	
 1 	 16																																											0.044000	0.348000	0.059000			0.064000	0.035594		0.000000	0.005000																																																																																																		-0.555594	
 1 	 17																																											0.044000	0.348000	0.059000			0.064000	0.049075		0.000000	0.005000																																																																																																		-0.569075	
 1 	 18																																											0.000000	0.348000	0.059000			0.064000	0.115549		0.000000	0.005000																																																																																																		-0.591549	
 1 	 19																																											0.044000	0.348000	0.000000			0.064000	0.157518		0.000000	0.005000																																																																																																		-0.618518	
 1 	 20																																											0.044000	0.348000	0.059000			0.064000	0.116497		0.000000	0.005000																																																																																																		-0.636497	
 1 	 21																																											0.044000	0.348000	0.059000			0.064000	0.129981		0.000000	0.005000																																																																																																		-0.649981	
 1 	 22																																											0.044000	0.348000	0.059000			0.064000	0.147958		0.000000	0.005000																																																																																																		-0.667958	
 1 	 23																																											0.044000	0.348000	0.059000			0.064000	0.165937		0.000000	0.005000																																																																																																		-0.685937	
 1 	 24																																											0.044000	0.348000	0.059000			0.064000	0.183916		0.000000	0.005000																																																																																																		-0.703916	
 2 	 1																																											0.000000	0.348000	0.057690			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.474690	
 2 	 2																																											0.007677	0.348000	0.059000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.483677	
 2 	 3																																											0.012172	0.348000	0.059000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.488172	
 2 	 4																																											0.021162	0.348000	0.059000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.497162	
 2 	 5																																											0.025656	0.348000	0.059000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.501656	
 2 	 6																																											0.012172	0.348000	0.059000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.488172	
 2 	 7																																											0.000000	0.348000	0.017237			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.434237	
 2 	 8																																											0.000000	0.348000	0.000000			0.013819	0.000000		0.000000	0.005000																																																																																																		-0.366819	
 2 	 9																																											0.000000	0.225904	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.294904	
 2 	 10																																											0.000000	0.226979	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.231979	
 2 	 11																																											0.000000	0.104548	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.173548	
 2 	 12																																											0.000000	0.055107	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.124107	
 2 	 13																																											0.000000	0.014656	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.083656	
 2 	 14																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 2 	 15																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 2 	 16																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 2 	 17																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 2 	 18																																											0.000000	0.019150	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.088150	
 2 	 19																																											0.000000	0.128097	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.133097	
 2 	 20																																											0.000000	0.177538	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.182538	
 2 	 21																																											0.000000	0.167473	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.236473	
 2 	 22																																											0.000000	0.221409	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.290409	
 2 	 23																																											0.000000	0.275345	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.344345	
 2 	 24																																											0.000000	0.270279	0.059000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.398279	
 3 	 1																																											0.000000	0.136011	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.205011	
 3 	 2																																											0.000000	0.180957	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.249957	
 3 	 3																																											0.000000	0.208430	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.272430	
 3 	 4																																											0.000000	0.216914	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.285914	
 3 	 5																																											0.000000	0.207925	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.276925	
 3 	 6																																											0.000000	0.149495	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.218495	
 3 	 7																																											0.000000	0.146581	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.146581	
 3 	 8																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 9																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 3 	 10																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 11																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 12																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 13																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 14																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 15																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 16																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 17																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 18																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 19																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 20																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 21																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 22																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 3 	 23																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 3 	 24																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 4 	 1																																											0.000000	0.178027	0.000000			0.064000	0.000000		0.000000	0.003436																																																																																																		-0.245463	
 4 	 2																																											0.000000	0.263441	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.263441	
 4 	 3																																											0.000000	0.203430	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.272430	
 4 	 4																																											0.000000	0.276925	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.276925	
 4 	 5																																											0.000000	0.212925	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.276925	
 4 	 6																																											0.000000	0.258946	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.258946	
 4 	 7																																											0.000000	0.158484	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.227484	
 4 	 8																																											0.000000	0.136516	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.200516	
 4 	 9																																											0.000000	0.164054	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.169054	
 4 	 10																																											0.000000	0.064602	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.128602	
 4 	 11																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 12																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 13																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 14																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 15																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 16																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 17																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 18																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 19																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 20																																											0.000000	0.074666	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 21																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 4 	 22																																											0.000000	0.110624	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.110624	
 4 	 23																																											0.000000	0.082075	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.151075	
 4 	 24																																											0.000000	0.182538	0.000000			0.000000	0.000000		0.000000	0.000000																																																																																																		-0.182538	
 5 	 1																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 2																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 3																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 4																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 5																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 6																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 7																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 8																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 9																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 10																																											0.000000	0.016137	0.053529			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 11																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 12																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 13																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 14																																											0.000000	0.069666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 15																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 16																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 17																																											0.044000	0.025666	0.000000			0.000000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 18																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 19																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 20																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 21																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 22																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 5 	 23																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 5 	 24																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 6 	 1																																											0.000000	0.123032	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.187032	
 6 	 2																																											0.000000	0.163484	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.227484	
 6 	 3																																											0.000000	0.176463	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.245463	
 6 	 4																																											0.000000	0.198936	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.267936	
 6 	 5																																											0.000000	0.217420	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.281420	
 6 	 6																																											0.000000	0.217420	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.281420	
 6 	 7																																											0.000000	0.194441	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.263441	
 6 	 8																																											0.000000	0.180957	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.249957	
 6 	 9																																											0.000000	0.136011	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.205011	
 6 	 10																																											0.000000	0.082581	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.146581	
 6 	 11																																											0.000000	0.041624	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.110624	
 6 	 12																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 6 	 13																																											0.000000	0.000000	0.000000			0.030432	0.000000		0.044234	0.000000																																																																																																		-0.074666	
 6 	 14																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 6 	 15																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 6 	 16																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 6 	 17																																											0.000000	0.010666	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.074666	
 6 	 18																																											0.000000	0.005666	0.000000			0.064000	0.000000		0.000000	0.005000																																																																																																		-0.074666	
 6 	 19																																											0.000000	0.033140	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.097140	
 6 	 20																																											0.000000	0.055613	0.000000			0.064000	0.000000		0.000000	0.000000																																																																																																		-0.119613	
