Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	NG	SLF	SNG	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_COGEN_WASTE	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	TRUCK_DIESEL	TRUCK_FUEL_CELL	TRUCK_NG	TRUCK_ELEC	NON_ENERGY_OIL	NON_ENERGY_NG	EFFICIENCY	DHN	GRID	MOTORWAYS	ROADS	RAILWAYS	H2_ELECTROLYSIS	H2_NG	H2_BIOMASS	GASIFICATION_SNG	PYROLYSIS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	METHANE_TO_METHANOL	SLF_TO_DIESEL	SLF_TO_GASOLINE	SLF_TO_LFO	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	SEASONAL_NG_Pin	SEASONAL_NG_Pout	SEASONAL_H2_Pin	SEASONAL_H2_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	SLF_STO_Pin	SLF_STO_Pout	END_USE	
 1 	 1	4.500000															0.000000									2.778539	0.415237	0.470000		0.000000	0.130762	0.138004	0.026311		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.135366		0.223231									-0.000612					-0.005428								-0.066242																														0.000000	0.000000																																									-9.963618	
 1 	 2	1.029875															0.000000									2.778539	3.925000	0.470000		0.000000	0.144719	0.129598	0.026298		0.513357		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.136183		0.224579									-0.000245					-0.002171								-0.066242																														0.000000	0.000000																																									-9.744844	
 1 	 3	0.578596															0.000000									2.778539	3.925000	0.470000		0.000000	0.129122	0.173427	0.026282		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.137001		0.225927									-0.000122					-0.001086								-0.066242																														0.000000	0.000000																																									-9.591623	
 1 	 4	0.759580															0.000000									2.778539	3.925000	0.470000		0.000000	0.121147	0.197410	0.026269		0.781461		0.000000							-0.012179	0.435000	0.020036			0.028442						-0.137818		0.227275									-0.001469					-0.013028								-0.066242																														0.000000	0.000000																																									-9.539424	
 1 	 5	0.571175															0.000000									2.778539	3.925000	0.470000		0.000000	0.114406	0.204130	0.026256		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.138635		0.228623									-0.003917					-0.034742								-0.066242																														0.000000	0.000000																																									-9.563774	
 1 	 6	1.062943															0.000000									2.778539	3.925000	0.470000		0.000000	0.106848	0.219671	0.026241		0.781461		0.000000							-0.012179	0.435000	0.020036			0.028442						-0.139453		0.229971									-0.009791					-0.086854								-0.066242																														0.000000	0.000000																																									-9.769633	
 1 	 7	1.765116															0.000000									2.778539	3.925000	0.000000		0.000000	0.102835	0.212311	0.026228		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.138635		0.228623									-0.018971					-0.168280								-0.066242																														0.000000	0.000000																																									-10.135705	
 1 	 8	1.396385															0.000000									2.778539	3.925000	0.470000		0.009872	0.135134	0.201930	0.026212		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.137818		0.227275									-0.016523					-0.146566								-0.066242																														0.000000	0.000000																																									-10.292378	
 1 	 9	2.063381															0.000000									2.778539	3.925000	0.470000		0.173465	0.202941	0.150350	0.026199		0.024243		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.131279		0.216492									-0.015299					-0.135710								-0.066242																														0.000000	0.000000																																									-10.389800	
 1 	 10	1.241559															0.000000									2.778539	3.925000	0.470000		0.423263	0.167171	0.108711	0.026184		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.126375		0.208405									-0.017135					-0.151995								-0.066242																														0.000000	0.000000																																									-10.476265	
 1 	 11	4.500000															0.000000									2.778539	0.454947	0.470000		0.743081	0.103187	0.132562	0.026171		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.119836		0.197621									-0.019583					-0.173708								-0.066242																														0.000000	0.000000																																									-10.515919	
 1 	 12	1.192911															0.000000									2.778539	3.925000	0.000000		1.097944	0.104032	0.128802	0.026155		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.114115		0.188169									-0.021541					-0.191079								-0.066242																														0.000000	0.000000																																									-10.537755	
 1 	 13	0.352362															0.000000									2.778539	3.925000	0.470000		1.299439	0.107316	0.200963	0.026142		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.108393		0.178703									-0.019583					-0.173708								-0.066242																														0.000000	0.000000																																									-10.459719	
 1 	 14	0.333539															0.000000									2.778539	3.925000	0.470000		1.293407	0.106654	0.186941	0.026127		0.781461		0.236421							-0.012179	0.435000	0.020036			0.028442						-0.103488		0.170592									-0.019828					-0.175880								-0.066242																														0.000000	0.000000																																									-10.414543	
